feature,recall
"['Volume', 'USSLIND', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'USSLIND', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['Volume', 'USSLIND', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'USSLIND', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['Volume', 'USSLIND', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['Volume', 'TOTALSA', 'NEWORDER', 'UMCSENT']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'AMBNS']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'EXJPUS']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'EXKOUS']",0.125
"['Volume', 'TOTALSA', 'NEWORDER', 'EXCHUS']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'T10Y2YM']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'XTEXVA01CNM667S']",0.25
"['Volume', 'TOTALSA', 'NEWORDER', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'TOTALSA', 'NEWORDER', 'XTIMVA01KRM667S']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'NEWORDER', 'IR3TCD01KRM156N']",0.25
"['Volume', 'TOTALSA', 'UMCSENT', 'AMBNS']",0.25
"['Volume', 'TOTALSA', 'UMCSENT', 'EXJPUS']",0
"['Volume', 'TOTALSA', 'UMCSENT', 'EXKOUS']",0.125
"['Volume', 'TOTALSA', 'UMCSENT', 'EXCHUS']",0
"['Volume', 'TOTALSA', 'UMCSENT', 'T10Y2YM']",0
"['Volume', 'TOTALSA', 'UMCSENT', 'XTEXVA01CNM667S']",0.125
"['Volume', 'TOTALSA', 'UMCSENT', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'TOTALSA', 'UMCSENT', 'XTIMVA01KRM667S']",0.125
"['Volume', 'TOTALSA', 'UMCSENT', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'UMCSENT', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'UMCSENT', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'UMCSENT', 'IR3TCD01KRM156N']",0.375
"['Volume', 'TOTALSA', 'AMBNS', 'EXJPUS']",0
"['Volume', 'TOTALSA', 'AMBNS', 'EXKOUS']",0.125
"['Volume', 'TOTALSA', 'AMBNS', 'EXCHUS']",0.125
"['Volume', 'TOTALSA', 'AMBNS', 'T10Y2YM']",0
"['Volume', 'TOTALSA', 'AMBNS', 'XTEXVA01CNM667S']",0.375
"['Volume', 'TOTALSA', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'TOTALSA', 'AMBNS', 'XTIMVA01KRM667S']",0.25
"['Volume', 'TOTALSA', 'AMBNS', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'AMBNS', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'AMBNS', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'AMBNS', 'IR3TCD01KRM156N']",0.5
"['Volume', 'TOTALSA', 'EXJPUS', 'EXKOUS']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'EXCHUS']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'T10Y2YM']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'XTEXVA01CNM667S']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'XTIMVA01KRM667S']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'EXJPUS', 'IR3TCD01KRM156N']",0
"['Volume', 'TOTALSA', 'EXKOUS', 'EXCHUS']",0.125
"['Volume', 'TOTALSA', 'EXKOUS', 'T10Y2YM']",0
"['Volume', 'TOTALSA', 'EXKOUS', 'XTEXVA01CNM667S']",0.5
"['Volume', 'TOTALSA', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'TOTALSA', 'EXKOUS', 'XTIMVA01KRM667S']",0.375
"['Volume', 'TOTALSA', 'EXKOUS', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'EXKOUS', 'IR3TCD01KRM156N']",0.5
"['Volume', 'TOTALSA', 'EXCHUS', 'T10Y2YM']",0
"['Volume', 'TOTALSA', 'EXCHUS', 'XTEXVA01CNM667S']",0.25
"['Volume', 'TOTALSA', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'TOTALSA', 'EXCHUS', 'XTIMVA01KRM667S']",0.25
"['Volume', 'TOTALSA', 'EXCHUS', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'EXCHUS', 'IR3TCD01KRM156N']",0.125
"['Volume', 'TOTALSA', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['Volume', 'TOTALSA', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'TOTALSA', 'T10Y2YM', 'XTIMVA01KRM667S']",0.125
"['Volume', 'TOTALSA', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'T10Y2YM', 'IR3TCD01KRM156N']",0.125
"['Volume', 'TOTALSA', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'TOTALSA', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.625
"['Volume', 'TOTALSA', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.25
"['Volume', 'TOTALSA', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['Volume', 'TOTALSA', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0
"['Volume', 'TOTALSA', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['Volume', 'TOTALSA', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.125
"['Volume', 'TOTALSA', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.375
"['Volume', 'TOTALSA', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['Volume', 'TOTALSA', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['Volume', 'TOTALSA', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'TOTALSA', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.125
"['Volume', 'TOTALSA', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['Volume', 'NEWORDER', 'UMCSENT', 'AMBNS']",0
"['Volume', 'NEWORDER', 'UMCSENT', 'EXJPUS']",0
"['Volume', 'NEWORDER', 'UMCSENT', 'EXKOUS']",0.125
"['Volume', 'NEWORDER', 'UMCSENT', 'EXCHUS']",0
"['Volume', 'NEWORDER', 'UMCSENT', 'T10Y2YM']",0
"['Volume', 'NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S']",0.125
"['Volume', 'NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'NEWORDER', 'UMCSENT', 'XTIMVA01KRM667S']",0
"['Volume', 'NEWORDER', 'UMCSENT', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'UMCSENT', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'UMCSENT', 'LRUNTTTTKRM156S']",0.125
"['Volume', 'NEWORDER', 'UMCSENT', 'IR3TCD01KRM156N']",0.75
"['Volume', 'NEWORDER', 'AMBNS', 'EXJPUS']",0.125
"['Volume', 'NEWORDER', 'AMBNS', 'EXKOUS']",0.25
"['Volume', 'NEWORDER', 'AMBNS', 'EXCHUS']",0.125
"['Volume', 'NEWORDER', 'AMBNS', 'T10Y2YM']",0
"['Volume', 'NEWORDER', 'AMBNS', 'XTEXVA01CNM667S']",0.5
"['Volume', 'NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'NEWORDER', 'AMBNS', 'XTIMVA01KRM667S']",0
"['Volume', 'NEWORDER', 'AMBNS', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'AMBNS', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'AMBNS', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'AMBNS', 'IR3TCD01KRM156N']",0.25
"['Volume', 'NEWORDER', 'EXJPUS', 'EXKOUS']",0
"['Volume', 'NEWORDER', 'EXJPUS', 'EXCHUS']",0
"['Volume', 'NEWORDER', 'EXJPUS', 'T10Y2YM']",0
"['Volume', 'NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S']",0.25
"['Volume', 'NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S']",0.25
"['Volume', 'NEWORDER', 'EXJPUS', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'EXJPUS', 'IR3TCD01KRM156N']",0.125
"['Volume', 'NEWORDER', 'EXKOUS', 'EXCHUS']",0.125
"['Volume', 'NEWORDER', 'EXKOUS', 'T10Y2YM']",0.25
"['Volume', 'NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S']",0.5
"['Volume', 'NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'NEWORDER', 'EXKOUS', 'XTIMVA01KRM667S']",0.375
"['Volume', 'NEWORDER', 'EXKOUS', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'EXKOUS', 'KORCPIALLMINMEI']",0.125
"['Volume', 'NEWORDER', 'EXKOUS', 'LRUNTTTTKRM156S']",0.25
"['Volume', 'NEWORDER', 'EXKOUS', 'IR3TCD01KRM156N']",0.5
"['Volume', 'NEWORDER', 'EXCHUS', 'T10Y2YM']",0
"['Volume', 'NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S']",0.25
"['Volume', 'NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S']",0.25
"['Volume', 'NEWORDER', 'EXCHUS', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'EXCHUS', 'IR3TCD01KRM156N']",0.125
"['Volume', 'NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['Volume', 'NEWORDER', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'NEWORDER', 'T10Y2YM', 'XTIMVA01KRM667S']",0.25
"['Volume', 'NEWORDER', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'T10Y2YM', 'IR3TCD01KRM156N']",0.125
"['Volume', 'NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.375
"['Volume', 'NEWORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.25
"['Volume', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['Volume', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0
"['Volume', 'NEWORDER', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['Volume', 'NEWORDER', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.125
"['Volume', 'NEWORDER', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.5
"['Volume', 'NEWORDER', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['Volume', 'NEWORDER', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['Volume', 'NEWORDER', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'NEWORDER', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.125
"['Volume', 'NEWORDER', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.375
"['Volume', 'UMCSENT', 'AMBNS', 'EXJPUS']",0.25
"['Volume', 'UMCSENT', 'AMBNS', 'EXKOUS']",0
"['Volume', 'UMCSENT', 'AMBNS', 'EXCHUS']",0
"['Volume', 'UMCSENT', 'AMBNS', 'T10Y2YM']",0
"['Volume', 'UMCSENT', 'AMBNS', 'XTEXVA01CNM667S']",0.375
"['Volume', 'UMCSENT', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.25
"['Volume', 'UMCSENT', 'AMBNS', 'XTIMVA01KRM667S']",0.125
"['Volume', 'UMCSENT', 'AMBNS', 'KORPROINDMISMEI']",0
"['Volume', 'UMCSENT', 'AMBNS', 'KORCPIALLMINMEI']",0.25
"['Volume', 'UMCSENT', 'AMBNS', 'LRUNTTTTKRM156S']",0.125
"['Volume', 'UMCSENT', 'AMBNS', 'IR3TCD01KRM156N']",0.75
"['Volume', 'UMCSENT', 'EXJPUS', 'EXKOUS']",0
"['Volume', 'UMCSENT', 'EXJPUS', 'EXCHUS']",0
"['Volume', 'UMCSENT', 'EXJPUS', 'T10Y2YM']",0
"['Volume', 'UMCSENT', 'EXJPUS', 'XTEXVA01CNM667S']",0
"['Volume', 'UMCSENT', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'UMCSENT', 'EXJPUS', 'XTIMVA01KRM667S']",0.125
"['Volume', 'UMCSENT', 'EXJPUS', 'KORPROINDMISMEI']",0
"['Volume', 'UMCSENT', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['Volume', 'UMCSENT', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'UMCSENT', 'EXJPUS', 'IR3TCD01KRM156N']",0
"['Volume', 'UMCSENT', 'EXKOUS', 'EXCHUS']",0
"['Volume', 'UMCSENT', 'EXKOUS', 'T10Y2YM']",0
"['Volume', 'UMCSENT', 'EXKOUS', 'XTEXVA01CNM667S']",0.5
"['Volume', 'UMCSENT', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0.375
"['Volume', 'UMCSENT', 'EXKOUS', 'XTIMVA01KRM667S']",0.25
"['Volume', 'UMCSENT', 'EXKOUS', 'KORPROINDMISMEI']",0
"['Volume', 'UMCSENT', 'EXKOUS', 'KORCPIALLMINMEI']",0.25
"['Volume', 'UMCSENT', 'EXKOUS', 'LRUNTTTTKRM156S']",0.25
"['Volume', 'UMCSENT', 'EXKOUS', 'IR3TCD01KRM156N']",0.625
"['Volume', 'UMCSENT', 'EXCHUS', 'T10Y2YM']",0
"['Volume', 'UMCSENT', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['Volume', 'UMCSENT', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'UMCSENT', 'EXCHUS', 'XTIMVA01KRM667S']",0
"['Volume', 'UMCSENT', 'EXCHUS', 'KORPROINDMISMEI']",0
"['Volume', 'UMCSENT', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['Volume', 'UMCSENT', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'UMCSENT', 'EXCHUS', 'IR3TCD01KRM156N']",0.5
"['Volume', 'UMCSENT', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['Volume', 'UMCSENT', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'UMCSENT', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['Volume', 'UMCSENT', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['Volume', 'UMCSENT', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['Volume', 'UMCSENT', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['Volume', 'UMCSENT', 'T10Y2YM', 'IR3TCD01KRM156N']",0.125
"['Volume', 'UMCSENT', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'UMCSENT', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['Volume', 'UMCSENT', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['Volume', 'UMCSENT', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['Volume', 'UMCSENT', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['Volume', 'UMCSENT', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.5
"['Volume', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.25
"['Volume', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0.25
"['Volume', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0.125
"['Volume', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0.25
"['Volume', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['Volume', 'UMCSENT', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['Volume', 'UMCSENT', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.5
"['Volume', 'UMCSENT', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.375
"['Volume', 'UMCSENT', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.75
"['Volume', 'UMCSENT', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['Volume', 'UMCSENT', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'UMCSENT', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.125
"['Volume', 'UMCSENT', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'UMCSENT', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.25
"['Volume', 'UMCSENT', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.75
"['Volume', 'AMBNS', 'EXJPUS', 'EXKOUS']",0.125
"['Volume', 'AMBNS', 'EXJPUS', 'EXCHUS']",0
"['Volume', 'AMBNS', 'EXJPUS', 'T10Y2YM']",0
"['Volume', 'AMBNS', 'EXJPUS', 'XTEXVA01CNM667S']",0.5
"['Volume', 'AMBNS', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'AMBNS', 'EXJPUS', 'XTIMVA01KRM667S']",0.375
"['Volume', 'AMBNS', 'EXJPUS', 'KORPROINDMISMEI']",0
"['Volume', 'AMBNS', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['Volume', 'AMBNS', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'EXJPUS', 'IR3TCD01KRM156N']",0.125
"['Volume', 'AMBNS', 'EXKOUS', 'EXCHUS']",0.125
"['Volume', 'AMBNS', 'EXKOUS', 'T10Y2YM']",0.25
"['Volume', 'AMBNS', 'EXKOUS', 'XTEXVA01CNM667S']",0.375
"['Volume', 'AMBNS', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'AMBNS', 'EXKOUS', 'XTIMVA01KRM667S']",0.25
"['Volume', 'AMBNS', 'EXKOUS', 'KORPROINDMISMEI']",0
"['Volume', 'AMBNS', 'EXKOUS', 'KORCPIALLMINMEI']",0.125
"['Volume', 'AMBNS', 'EXKOUS', 'LRUNTTTTKRM156S']",0.25
"['Volume', 'AMBNS', 'EXKOUS', 'IR3TCD01KRM156N']",0.625
"['Volume', 'AMBNS', 'EXCHUS', 'T10Y2YM']",0
"['Volume', 'AMBNS', 'EXCHUS', 'XTEXVA01CNM667S']",0.25
"['Volume', 'AMBNS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'AMBNS', 'EXCHUS', 'XTIMVA01KRM667S']",0.375
"['Volume', 'AMBNS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['Volume', 'AMBNS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['Volume', 'AMBNS', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'EXCHUS', 'IR3TCD01KRM156N']",0.375
"['Volume', 'AMBNS', 'T10Y2YM', 'XTEXVA01CNM667S']",0.125
"['Volume', 'AMBNS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'AMBNS', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['Volume', 'AMBNS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['Volume', 'AMBNS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['Volume', 'AMBNS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'T10Y2YM', 'IR3TCD01KRM156N']",0.125
"['Volume', 'AMBNS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.125
"['Volume', 'AMBNS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.375
"['Volume', 'AMBNS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['Volume', 'AMBNS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['Volume', 'AMBNS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.25
"['Volume', 'AMBNS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.125
"['Volume', 'AMBNS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['Volume', 'AMBNS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['Volume', 'AMBNS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['Volume', 'AMBNS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['Volume', 'AMBNS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['Volume', 'AMBNS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.75
"['Volume', 'AMBNS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['Volume', 'AMBNS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['Volume', 'AMBNS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['Volume', 'AMBNS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.25
"['Volume', 'AMBNS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.375
"['Volume', 'EXJPUS', 'EXKOUS', 'EXCHUS']",0.125
"['Volume', 'EXJPUS', 'EXKOUS', 'T10Y2YM']",0
"['Volume', 'EXJPUS', 'EXKOUS', 'XTEXVA01CNM667S']",0.25
"['Volume', 'EXJPUS', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'EXJPUS', 'EXKOUS', 'XTIMVA01KRM667S']",0.25
"['Volume', 'EXJPUS', 'EXKOUS', 'KORPROINDMISMEI']",0
"['Volume', 'EXJPUS', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['Volume', 'EXJPUS', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'EXJPUS', 'EXKOUS', 'IR3TCD01KRM156N']",0
"['Volume', 'EXJPUS', 'EXCHUS', 'T10Y2YM']",0
"['Volume', 'EXJPUS', 'EXCHUS', 'XTEXVA01CNM667S']",0.125
"['Volume', 'EXJPUS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'EXJPUS', 'EXCHUS', 'XTIMVA01KRM667S']",0.125
"['Volume', 'EXJPUS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['Volume', 'EXJPUS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['Volume', 'EXJPUS', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['Volume', 'EXJPUS', 'EXCHUS', 'IR3TCD01KRM156N']",0
"['Volume', 'EXJPUS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['Volume', 'EXJPUS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['Volume', 'EXJPUS', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['Volume', 'EXJPUS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['Volume', 'EXJPUS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['Volume', 'EXJPUS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['Volume', 'EXJPUS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
